# Truck: GFR-69 · Fleet: GFR · Granularity: Per minute · Range: 2026-05-04T07:00:00.000Z → 2026-05-06T06:59:59.999Z · Rows: 1478 · Generated: 2026-05-06T14:31:03.875Z
Truck Number,Fleet,PowerMon Serial,Timestamp,Voltage 1 (Chassis),Voltage 2 (Sleeper),Current (A),Power (W),SOC (%),Temperature (°F),Energy Remaining (kWh),Charge (Ah),Signal RSSI,Power Status,Parked,Latitude,Longitude
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T20:53:00.000Z,13.52,12.05,0.21,2.9,100.0,77.5,10.37,13.27,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T20:54:00.000Z,13.51,12.06,1.23,16.7,100.0,77.5,10.37,13.28,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T20:55:00.000Z,13.50,12.06,0.70,9.4,100.0,77.5,10.37,13.30,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T20:56:00.000Z,13.50,12.05,0.65,8.7,100.0,77.5,10.37,13.31,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T20:57:00.000Z,13.50,12.06,0.68,9.2,100.0,77.5,10.37,13.32,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T20:58:00.000Z,13.49,12.06,0.69,9.3,100.0,77.5,10.37,13.33,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T20:59:00.000Z,13.49,12.06,0.58,7.8,100.0,77.5,10.37,13.34,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:00:00.000Z,13.49,12.06,0.61,8.2,100.0,77.5,10.37,13.35,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:01:00.000Z,13.49,12.05,0.53,7.2,100.0,77.5,10.37,13.36,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:02:00.000Z,13.49,12.05,0.45,6.0,100.0,77.5,10.37,13.37,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:03:00.000Z,13.48,12.05,0.37,5.0,100.0,77.5,10.37,13.38,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:04:00.000Z,13.48,12.05,0.32,4.3,100.0,77.5,10.37,13.38,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:05:00.000Z,13.49,12.05,0.17,2.4,100.0,77.5,10.37,13.39,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:06:00.000Z,13.49,12.05,0.14,1.9,100.0,77.6,10.37,13.39,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:07:00.000Z,13.49,12.05,0.08,1.1,100.0,77.6,10.37,13.39,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:08:00.000Z,13.49,12.05,0.09,1.1,100.0,77.6,10.37,13.39,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:09:00.000Z,13.49,12.06,0.08,1.1,100.0,77.6,10.37,13.40,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:10:00.000Z,13.49,12.05,0.09,1.2,100.0,77.6,10.37,13.40,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:11:00.000Z,13.49,12.06,0.10,1.4,100.0,77.6,10.37,13.40,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:12:00.000Z,13.49,12.06,0.14,1.9,100.0,77.6,10.37,13.40,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:13:00.000Z,13.50,12.05,0.09,1.2,100.0,77.6,10.37,13.40,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:14:00.000Z,13.50,12.05,0.09,1.3,100.0,77.6,10.37,13.40,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:15:00.000Z,13.50,12.05,0.07,1.0,100.0,77.6,10.37,13.41,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:16:00.000Z,13.50,12.06,0.03,0.4,100.0,77.6,10.37,13.41,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:17:00.000Z,13.50,12.05,0.04,0.6,100.0,77.6,10.37,13.41,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:18:00.000Z,13.50,12.05,0.07,1.0,100.0,77.6,10.37,13.41,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:19:00.000Z,13.50,12.06,0.06,0.8,100.0,77.6,10.37,13.41,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:20:00.000Z,13.51,12.05,0.10,1.3,100.0,77.6,10.37,13.41,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:21:00.000Z,13.51,12.05,0.04,0.6,100.0,77.7,10.37,13.41,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:22:00.000Z,13.51,12.06,0.05,0.6,100.0,77.7,10.37,13.41,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:23:00.000Z,13.51,12.05,0.08,1.1,100.0,77.7,10.37,13.41,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:24:00.000Z,13.51,12.06,0.05,0.6,100.0,77.7,10.37,13.42,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:30:00.000Z,13.52,12.05,0.04,0.6,100.0,77.7,10.37,13.42,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:35:00.000Z,13.52,12.05,0.26,3.6,100.0,77.8,10.37,13.44,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:36:00.000Z,13.52,12.05,0.27,3.7,100.0,77.8,10.37,13.44,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:37:00.000Z,13.52,12.06,0.27,3.6,100.0,77.8,10.37,13.45,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:38:00.000Z,13.52,12.05,0.32,4.3,100.0,77.8,10.37,13.45,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:39:00.000Z,13.52,12.05,0.36,4.8,100.0,77.8,10.37,13.46,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:40:00.000Z,13.52,12.05,0.36,4.8,100.0,77.8,10.37,13.46,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:41:00.000Z,13.52,12.05,0.32,4.3,100.0,77.8,10.37,13.47,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:42:00.000Z,13.52,12.05,0.36,4.9,100.0,77.8,10.37,13.47,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:43:00.000Z,13.52,12.05,0.31,4.2,100.0,77.8,10.37,13.48,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:44:00.000Z,13.52,12.06,0.32,4.3,100.0,77.8,10.37,13.49,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:45:00.000Z,13.51,12.06,0.33,4.5,100.0,77.8,10.37,13.49,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:46:00.000Z,13.51,12.06,0.36,4.8,100.0,77.9,10.37,13.50,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:47:00.000Z,13.51,12.05,0.37,5.0,100.0,77.9,10.37,13.50,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:48:00.000Z,13.51,12.05,0.36,4.9,100.0,77.9,10.37,13.51,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:49:00.000Z,13.51,12.05,0.33,4.5,100.0,77.9,10.37,13.52,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:50:00.000Z,13.51,12.05,0.38,5.1,100.0,77.9,10.37,13.52,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:51:00.000Z,13.51,12.05,0.34,4.6,100.0,77.9,10.37,13.53,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:52:00.000Z,13.51,12.05,0.35,4.7,100.0,77.9,10.37,13.53,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:53:00.000Z,13.51,12.05,0.33,4.5,100.0,77.9,10.37,13.54,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:54:00.000Z,13.51,12.05,0.32,4.3,100.0,77.9,10.37,13.54,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:55:00.000Z,13.51,12.06,0.33,4.5,100.0,77.9,10.37,13.55,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:56:00.000Z,13.51,12.05,0.28,3.8,100.0,77.9,10.37,13.55,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:57:00.000Z,13.50,12.05,0.37,5.0,100.0,77.9,10.37,13.56,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:58:00.000Z,13.50,12.05,0.30,4.1,100.0,77.9,10.37,13.56,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T21:59:00.000Z,13.50,12.05,0.32,4.3,100.0,77.9,10.37,13.57,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:00:00.000Z,13.50,12.05,0.34,4.5,100.0,77.9,10.37,13.58,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:01:00.000Z,13.50,12.05,0.34,4.5,100.0,78.0,10.37,13.58,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:02:00.000Z,13.50,12.05,0.32,4.3,100.0,78.0,10.37,13.59,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:03:00.000Z,13.50,12.05,0.34,4.6,100.0,78.0,10.37,13.59,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:04:00.000Z,13.50,12.05,0.33,4.4,100.0,78.0,10.37,13.60,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:05:00.000Z,13.50,12.05,0.33,4.4,100.0,78.0,10.37,13.60,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:06:00.000Z,13.50,12.05,0.35,4.7,100.0,78.0,10.37,13.61,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:07:00.000Z,13.50,12.05,0.32,4.3,100.0,78.0,10.37,13.62,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:08:00.000Z,13.50,12.05,0.32,4.4,100.0,78.0,10.37,13.62,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:09:00.000Z,13.50,12.05,0.30,4.0,100.0,78.0,10.37,13.63,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:10:00.000Z,13.49,12.05,0.33,4.5,100.0,78.0,10.37,13.63,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:11:00.000Z,13.49,12.05,0.34,4.5,100.0,78.0,10.37,13.64,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:12:00.000Z,13.49,12.05,0.32,4.3,100.0,78.0,10.37,13.64,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:13:00.000Z,13.49,12.05,0.29,3.9,100.0,78.0,10.37,13.65,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:14:00.000Z,13.49,12.05,0.33,4.5,100.0,78.0,10.37,13.65,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:15:00.000Z,13.49,12.05,0.33,4.4,100.0,78.0,10.37,13.66,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:16:00.000Z,13.49,12.05,0.33,4.5,100.0,78.1,10.37,13.66,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:17:00.000Z,13.49,12.05,0.34,4.7,100.0,78.1,10.37,13.67,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:18:00.000Z,13.49,12.06,0.25,3.4,100.0,78.1,10.37,13.67,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:19:00.000Z,13.49,12.06,0.24,3.2,100.0,78.1,10.37,13.68,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:20:00.000Z,13.49,12.06,0.24,3.3,100.0,78.1,10.37,13.68,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:21:00.000Z,13.49,12.05,0.21,2.8,100.0,78.1,10.37,13.69,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:22:00.000Z,13.49,12.05,0.23,3.1,100.0,78.1,10.37,13.69,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:23:00.000Z,13.49,12.05,0.23,3.1,100.0,78.1,10.37,13.69,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:24:00.000Z,13.49,12.05,0.19,2.6,100.0,78.1,10.37,13.70,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:25:00.000Z,13.49,12.05,0.28,3.7,100.0,78.1,10.37,13.70,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:26:00.000Z,13.49,12.06,0.23,3.1,100.0,78.1,10.37,13.70,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:27:00.000Z,13.49,12.05,0.23,3.2,100.0,78.1,10.37,13.71,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:28:00.000Z,13.49,12.05,0.23,3.1,100.0,78.1,10.37,13.71,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:29:00.000Z,13.49,12.05,0.22,3.0,100.0,78.1,10.37,13.72,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:30:00.000Z,13.49,12.05,0.34,4.6,100.0,78.1,10.37,13.72,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:31:00.000Z,13.49,12.05,0.24,3.3,100.0,78.1,10.37,13.72,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:32:00.000Z,13.49,12.05,0.21,2.9,100.0,78.1,10.37,13.73,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:33:00.000Z,13.49,12.05,0.23,3.1,100.0,78.1,10.37,13.73,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:34:00.000Z,13.49,12.05,0.26,3.6,100.0,78.1,10.37,13.74,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:35:00.000Z,13.49,12.05,0.24,3.2,100.0,78.2,10.37,13.74,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:36:00.000Z,13.49,12.05,0.25,3.3,100.0,78.2,10.37,13.74,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:37:00.000Z,13.49,12.05,0.26,3.4,100.0,78.2,10.37,13.75,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:38:00.000Z,13.49,12.05,0.29,3.9,100.0,78.2,10.37,13.75,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:39:00.000Z,13.49,12.05,0.26,3.5,100.0,78.2,10.37,13.76,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:40:00.000Z,13.49,12.05,0.28,3.7,100.0,78.2,10.37,13.76,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:41:00.000Z,13.49,12.05,0.24,3.2,100.0,78.2,10.37,13.77,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:42:00.000Z,13.49,12.05,0.20,2.7,100.0,78.2,10.37,13.77,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:43:00.000Z,13.49,12.05,0.21,2.8,100.0,78.2,10.37,13.77,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:44:00.000Z,13.49,12.05,0.22,2.9,100.0,78.2,10.37,13.78,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:45:00.000Z,13.49,12.05,0.24,3.3,100.0,78.2,10.37,13.78,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:46:00.000Z,13.49,12.05,0.19,2.6,100.0,78.2,10.37,13.78,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:47:00.000Z,13.49,12.05,0.21,2.8,100.0,78.2,10.37,13.79,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:48:00.000Z,13.49,12.05,0.20,2.7,100.0,78.2,10.37,13.79,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:49:00.000Z,13.50,12.05,0.15,2.1,100.0,78.2,10.37,13.79,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:50:00.000Z,13.49,12.05,0.27,3.6,100.0,78.3,10.37,13.80,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:51:00.000Z,13.50,12.05,0.24,3.2,100.0,78.3,10.37,13.80,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:52:00.000Z,13.50,12.05,0.26,3.5,100.0,78.3,10.37,13.80,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:53:00.000Z,13.50,12.05,0.21,2.8,100.0,78.3,10.37,13.81,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:54:00.000Z,13.50,12.05,0.21,2.8,100.0,78.3,10.37,13.81,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:55:00.000Z,13.50,12.05,0.23,3.1,100.0,78.3,10.37,13.82,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:56:00.000Z,13.50,12.05,0.21,2.8,100.0,78.3,10.37,13.82,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:57:00.000Z,13.50,12.05,0.27,3.6,100.0,78.3,10.37,13.82,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:58:00.000Z,13.50,12.05,0.22,2.9,100.0,78.3,10.37,13.83,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T22:59:00.000Z,13.50,12.05,0.23,3.1,100.0,78.3,10.37,13.83,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:00:00.000Z,13.50,12.05,0.24,3.2,100.0,78.3,10.37,13.84,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:01:00.000Z,13.50,12.05,0.22,3.0,100.0,78.3,10.37,13.84,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:02:00.000Z,13.50,12.05,0.23,3.1,100.0,78.3,10.37,13.84,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:03:00.000Z,13.50,12.05,0.23,3.1,100.0,78.3,10.37,13.85,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:04:00.000Z,13.50,12.05,0.22,2.9,100.0,78.4,10.37,13.85,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:05:00.000Z,13.50,12.05,0.20,2.6,100.0,78.4,10.37,13.85,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:06:00.000Z,13.50,12.05,0.26,3.5,100.0,78.4,10.37,13.86,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:07:00.000Z,13.50,12.05,0.23,3.1,100.0,78.4,10.37,13.86,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:08:00.000Z,13.50,12.05,0.22,3.0,100.0,78.4,10.37,13.86,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:09:00.000Z,13.50,12.05,0.22,3.0,100.0,78.4,10.37,13.87,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:10:00.000Z,13.50,12.05,0.23,3.1,100.0,78.4,10.37,13.87,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:11:00.000Z,13.50,12.05,0.22,3.0,100.0,78.4,10.37,13.88,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:12:00.000Z,13.50,12.05,0.21,2.8,100.0,78.4,10.37,13.88,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:13:00.000Z,13.50,12.05,0.20,2.7,100.0,78.4,10.37,13.88,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:14:00.000Z,13.50,12.05,0.27,3.6,100.0,78.4,10.37,13.89,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:15:00.000Z,13.50,12.05,0.21,2.8,100.0,78.4,10.37,13.89,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:16:00.000Z,13.50,12.05,0.24,3.2,100.0,78.4,10.37,13.89,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:17:00.000Z,13.50,12.05,0.20,2.7,100.0,78.4,10.37,13.90,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:18:00.000Z,13.50,12.05,0.27,3.7,100.0,78.4,10.37,13.90,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:19:00.000Z,13.50,12.05,0.22,3.0,100.0,78.4,10.37,13.90,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:20:00.000Z,13.50,12.05,0.21,2.9,100.0,78.4,10.37,13.91,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:21:00.000Z,13.50,12.05,0.23,3.1,100.0,78.4,10.37,13.91,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:22:00.000Z,13.50,12.05,0.20,2.7,100.0,78.5,10.37,13.92,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:23:00.000Z,13.50,12.05,0.23,3.1,100.0,78.5,10.37,13.92,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:24:00.000Z,13.50,12.05,0.18,2.4,100.0,78.5,10.37,13.92,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:25:00.000Z,13.50,12.05,0.19,2.6,100.0,78.5,10.37,13.93,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:26:00.000Z,13.50,12.05,0.22,2.9,100.0,78.5,10.37,13.93,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:27:00.000Z,13.50,12.05,0.19,2.6,100.0,78.5,10.37,13.93,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:28:00.000Z,13.50,12.05,0.18,2.4,100.0,78.5,10.37,13.94,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:29:00.000Z,13.50,12.05,0.17,2.3,100.0,78.5,10.37,13.94,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:30:00.000Z,13.51,12.05,0.13,1.8,100.0,78.5,10.37,13.94,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:31:00.000Z,13.51,12.05,0.15,2.0,100.0,78.5,10.37,13.94,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:32:00.000Z,13.51,12.05,0.16,2.2,100.0,78.5,10.37,13.95,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:33:00.000Z,13.51,12.05,0.18,2.4,100.0,78.5,10.37,13.95,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:34:00.000Z,13.51,12.05,0.18,2.4,100.0,78.5,10.37,13.95,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:35:00.000Z,13.51,12.05,0.22,3.0,100.0,78.5,10.37,13.96,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:36:00.000Z,13.51,12.05,0.19,2.6,100.0,78.5,10.37,13.96,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:37:00.000Z,13.51,12.05,0.17,2.3,100.0,78.5,10.37,13.96,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:38:00.000Z,13.51,12.05,0.18,2.4,100.0,78.6,10.37,13.97,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:39:00.000Z,13.51,12.05,0.24,3.2,100.0,78.5,10.37,13.97,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:40:00.000Z,13.51,12.05,0.26,3.6,100.0,78.6,10.37,13.97,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:41:00.000Z,13.51,12.05,0.26,3.6,100.0,78.6,10.37,13.98,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:42:00.000Z,13.51,12.05,0.28,3.8,100.0,78.6,10.37,13.98,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:43:00.000Z,13.51,12.05,0.22,3.0,100.0,78.6,10.37,13.99,-32768,OFF,Yes,,
